item_id,developer,price,anios
102623,Robot Entertainment,2.99,2011
115300,"Infinity Ward,Sledgehammer Games,Aspyr (Mac)",39.99,2011
110800,"Team Bondi,Rockstar Leeds",19.99,2011
110810,"Team Bondi,Rockstar Leeds",11.99,2011
64016,Digitalmindsoft,1.99,2011
94203,Final Form Games,4.99,2011
94202,Final Form Games,2.99,2011
202520,Trendy Entertainment,0.99,2011
202521,Trendy Entertainment,1.99,2011
61310,Cipher Prime Studios,6.99,2011
73092,Arrowhead Game Studios,2.99,2011
91100,Digital Reality,9.99,2011
73091,Arrowhead Game Studios,1.99,2011
34345,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",4.99,2011
201272,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",1.59,2011
73058,Arrowhead Game Studios,5.99,2011
25812,Paradox Interactive,1.99,2011
25811,Paradox Interactive,1.99,2011
46350,Unicorn Games Studio,3.99,2010
202200,Stardock Entertainment,19.99,2011
24083,"KrossRails,Dovetail Games",12.99,2011
113400,Reloaded Productions,0.0,2011
80340,Wadjet Eye Games,4.99,2012
64017,Digitalmindsoft,1.99,2011
35429,Tripwire Interactive,7.99,2011
201510,Team 6 Studios,9.99,2011
201877,Ubisoft Montreal,3.99,2011
203700,Trendy Entertainment,1.99,2011
57695,"Haemimont Games,Feral Interactive (Mac)",2.99,2011
23530,"Vicious Cycle Software, Inc.",9.99,2011
49475,Stainless Games Ltd,2.99,2011
55344,Relic,0.99,2011
55341,Relic,0.99,2011
98820,"Gaslamp Games, Inc.",2.99,2011
55340,Relic,0.99,2011
49337,Nitro Games,4.99,2011
55343,Relic,0.99,2011
201310,Egosoft,9.99,2011
35720,Frozenbyte,19.99,2013
204381,Trendy Entertainment,3.99,2011
203990,ASTRO PORT,5.99,2011
204030,Lionhead Studios,9.99,2011
200620,Avalanche Studios,2.99,2011
202452,Fakt Software,2.99,2011
204380,Trendy Entertainment,1.99,2011
55395,Volition,2.99,2011
200610,Avalanche Studios,4.99,2011
55471,Relic,2.99,2011
55473,Relic,2.99,2011
55472,Relic,2.99,2011
55470,Relic,2.99,2011
55347,Relic,9.99,2011
23553,"D3Publisher of America, Inc.",0.99,2011
23552,"D3Publisher of America, Inc.",0.99,2011
23551,"D3Publisher of America, Inc.",0.99,2011
23550,"D3Publisher of America, Inc.",0.99,2011
200390,Unigine Corp.,7.99,2012
65244,Dovetail Games,12.99,2012
24480,NeocoreGames,9.99,2012
24488,NEOCORE GAMES,4.99,2012
204340,Croteam,9.99,2005
203510,Lizsoft,19.99,2012
9900,Cryptic Studios,0.0,2010
204386,Trendy Entertainment,2.99,2012
204385,Trendy Entertainment,1.99,2012
57740,"Coreplay GmbH,Bigmoon Studios",19.99,2012
204390,RichMakeGame,9.99,2012
42968,Paradox Development Studio,9.99,2012
105800,Q-Games Ltd.,9.99,2012
105802,Q-Games Ltd.,5.99,2012
111100,Owlchemy Labs,4.99,2012
203210,Puppygames,9.99,2012
205160,inXile Entertainment,0.99,2012
203770,Paradox Development Studio,39.99,2012
203772,Paradox Interactive,1.99,2012
203773,Paradox Interactive,1.99,2012
92620,"WXP Games, LLC",1.99,2012
108710,Remedy Entertainment,9.99,2012
24065,Thomson Interactive,19.99,2010
73039,Arrowhead Game Studios,1.99,2012
10220,Trashmasters,11.99,2011
108110,Little Green Men Games,13.99,2012
65302,Hitbox Team,3.99,2012
200210,Wild Shadow Studios,0.0,2012
42905,Paradox Interactive,1.99,2012
55381,Volition,6.99,2012
204440,MumboJumbo,9.99,2012
205690,Brandon Brizzi,4.99,2012
201882,Ubisoft Montreal,9.99,2012
207490,"UBIart Montpellier,Feral Interactive (Mac)",19.99,2012
206760,Med-Art,9.99,2012
206521,Grey Havens,5.99,2012
65249,virtualRailroads,12.99,2012
206710,Colossal Order Ltd.,3.99,2012
108500,Strange Loop Games,19.99,2012
206690,Cobra Mobile,4.99,2012
205830,MumboJumbo,9.99,2012
108726,Remedy Entertainment,9.99,2012
47932,The Sims Studio,19.99,2012
115110,Double Fine Productions,9.99,2012
203560,Bootsnake Games,4.99,2012
65246,Aerosoft GmbH,19.99,2012
65253,Dovetail Games,8.99,2012
207420,Tribute Games Inc.,2.99,2012
73060,Most Wanted Entertainment,9.99,2012
207790,Trickstar Games,9.99,2012
207710,Nimbly Games,4.99,2012
204388,Trendy Entertainment,1.99,2012
71167,SEGA,4.99,2012
204382,Trendy Entertainment,3.99,2012
207250,3 Sprockets,3.99,2012
208110,Cyan Worlds,9.99,2012
208540,Trendy Entertainment,0.99,2012
19320,Strawdog Studios Ltd,4.99,2012
207320,Nihon Falcom,14.99,2012
65733,Bohemia Interactive,8.99,2012
204180,Eden Industries,1.99,2012
55382,Volition,6.99,2012
110630,PomPom Games,4.99,2012
102850,Trapdoor Inc.,9.99,2012
102510,"Big Huge Games,38 Studios",9.99,2012
201271,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",29.99,2012
205840,Pendulo Studios,9.99,2012
109500,Pixelante Game Studios,4.99,2012
206416,Fakt Software,2.99,2012
208630,MumboJumbo,9.99,2012
208640,MumboJumbo,9.99,2012
205630,"Haemimont Games,Feral Interactive (Mac)",6.99,2012
206610,Reality Pump,9.99,2012
65252,Dovetail Games,8.99,2012
208541,Trendy Entertainment,3.99,2012
202310,BUGBEAR,9.99,2012
202690,Longbow Games,14.99,2012
204560,Cyanide,9.99,2012
65255,Dovetail Games,12.99,2012
207430,David Williamson,6.99,2012
202524,Trendy Entertainment,1.99,2012
213530,TAO,0.0,2012
213390,BitSits Games,0.0,2012
280720,Serious Brothers,19.99,2014
202370,TikGames,6.99,2012
206881,b-Alive,5.99,2012
40390,Piranha Bytes,9.99,2012
204383,Trendy Entertainment,3.99,2012
40391,Piranha Bytes,1.99,2012
40392,Piranha Bytes,4.99,2012
203750,Devil's Details,14.99,2012
209370,Love Conquers All Games,9.99,2012
98300,Signal Studios,9.99,2012
209373,Love Conquers All Games,4.99,2012
201277,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",5.99,2012
55397,Volition,2.99,2012
211204,Desconocido,2.99,2012
211203,Desconocido,2.99,2012
211207,Desconocido,2.99,2012
211206,Desconocido,2.99,2012
211205,Desconocido,2.99,2012
211208,Desconocido,2.99,2012
65258,Dovetail Games,19.99,2012
108232,Days of Wonder,1.99,2012
211209,Desconocido,2.99,2012
206714,Colossal Order Ltd.,4.99,2012
203344,Coreplay GmbH,4.99,2012
41014,Croteam,19.99,2010
41019,Croteam,4.99,2012
210230,HeR Interactive,19.99,2012
211800,Black Market Games,3.99,2012
65256,Dovetail Games,8.99,2012
65218,Dovetail Games,12.99,2012
209100,Slant Six Games,29.99,2012
211010,Sigma Team Inc.,9.99,2012
205530,Positech Games,9.99,2012
90207,Giants Software,6.99,2012
108230,Days of Wonder,5.99,2012
108200,Days of Wonder,9.99,2012
208281,virtualRailroads,19.99,2012
208284,Dovetail Games,3.99,2012
207350,Nihon Falcom,19.99,2012
208545,Trendy Entertainment,1.99,2012
213370,Rockstar Studios,14.99,2012
204100,Rockstar Studios,19.99,2012
203766,Devil's Details,1.99,2012
203765,Devil's Details,1.99,2012
204182,Eden Industries,0.99,2012
212500,"Standing Stone Games, LLC",0.0,2012
209790,Cipher Prime Studios,9.99,2012
207080,BlinkWorks Media,9.99,2012
42170,Fatshark,14.99,2012
213330,TT Games,19.99,2012
204900,Airtight Games,2.99,2012
212160,Nexon,0.0,2012
210561,Rebellion,7.99,2012
42696,"Infinity Ward,Sledgehammer Games,Raven Software,Aspyr (Mac)",14.99,2012
213030,Zeboyd Games,4.99,2012
203830,Daedalic Entertainment,19.99,2012
213195,"Standing Stone Games, LLC",34.99,2012
206480,"Standing Stone Games, LLC",0.0,2012
212630,"Ubisoft Paris,Red Storm Entertainment",19.99,2012
210893,Paradox Development Studio,1.99,2012
203778,Paradox Development Studio,9.99,2012
200010,Airtight Games,8.99,2012
17080,Hi-Rez Studios,0.0,2012
210933,Tripwire Interactive,4.99,2012
214170,Larian Studios,5.99,2002
210892,Paradox Development Studio,1.99,2012
92622,"WXP Games, LLC",1.99,2012
205550,Sakari Indie &amp; GriN,6.99,2012
204384,Trendy Entertainment,3.99,2012
97368,Stainless Games,0.99,2012
97364,Stainless Games,0.99,2012
210041,"Capcom U.S.A., Inc.",0.99,2012
97371,Stainless Games,0.99,2012
97369,Stainless Games,0.99,2012
206522,Grey Havens,39.99,2012
210056,"Capcom U.S.A., Inc.",0.99,2012
210057,"Capcom U.S.A., Inc.",0.99,2012
210062,"Capcom U.S.A., Inc.",0.99,2012
210055,"Capcom U.S.A., Inc.",0.99,2012
48231,Limbic Entertainment GmhH,9.99,2012
210039,"Capcom U.S.A., Inc.",0.99,2012
210038,"Capcom U.S.A., Inc.",0.99,2012
210037,"Capcom U.S.A., Inc.",0.99,2012
210036,"Capcom U.S.A., Inc",0.99,2012
210035,"Capcom U.S.A., Inc.",0.99,2012
210052,"Capcom U.S.A., Inc.",0.99,2012
210043,"Capcom U.S.A., Inc.",0.99,2012
210064,"Capcom U.S.A., Inc.",0.99,2012
210063,"Capcom U.S.A., Inc.",0.99,2012
210065,"Capcom U.S.A., Inc.",0.99,2012
210067,"Capcom U.S.A., Inc.",0.99,2012
210066,"Capcom U.S.A., Inc.",0.99,2012
210069,"Capcom U.S.A., Inc.",12.99,2012
210072,"Capcom U.S.A., Inc.",2.99,2012
210073,"Capcom U.S.A., Inc.",2.99,2012
213350,Overhaul Games,14.99,2012
20828,Sidhe,2.99,2012
215200,KING Art,9.99,2012
214980,Paradox Development Studio,0.99,2012
215160,KING Art,19.99,2012
215000,Paradox Development Studio,1.99,2012
210068,"Capcom U.S.A., Inc.",12.99,2012
207650,Misfits Attic,9.99,2012
207380,Tennen-sozai,5.99,2012
207655,Misfits Attic,2.99,2012
207400,Tennen-sozai,5.99,2012
108233,Days of Wonder,1.99,2012
108700,"Remedy Entertainment Ltd.,Mountain Sheep Inc.,Cornfox &amp; Brothers Ltd.",9.99,2012
208355,Dovetail Games,12.99,2012
215243,United Front Games,2.99,2012
208365,Dovetail Games,8.99,2012
210931,Tripwire Interactive,4.99,2012
209270,Robot Entertainment,4.99,2012
208283,Dovetail Games,8.99,2012
115120,Double Fine Productions,14.99,2012
215241,United Front Games,1.99,2012
215240,United Front Games,1.99,2012
212010,Fishlabs Entertainment GmbH,7.99,2012
730,Valve,14.99,2012
208580,"Obsidian Entertainment,Aspyr (Mac, Linux, &amp; Windows Update)",9.99,2005
217290,Soldak Entertainment,9.99,2010
207670,Big Robot Ltd,1.99,2012
208292,Dovetail Games,19.99,2012
208341,Digital Train Model,7.99,2012
208342,Digital Train Model,7.99,2012
216458,"Monolith Productions, Inc.",0.99,2012
216454,"Monolith Productions, Inc.",3.99,2012
216447,"Monolith Productions, Inc.",6.99,2012
216449,"Monolith Productions, Inc.",3.99,2012
216444,"Monolith Productions, Inc.",5.99,2012
72000,Eyebrow Interactive,9.99,2012
216455,"Monolith Productions, Inc.",2.99,2012
216434,"Monolith Productions, Inc.",1.99,2012
216432,"Monolith Productions, Inc.",9.99,2012
216433,"Monolith Productions, Inc.",0.99,2012
216448,"Monolith Productions, Inc.",2.99,2012
216431,"Monolith Productions, Inc.",5.99,2012
216461,"Monolith Productions, Inc.",1.49,2012
216462,"Monolith Productions, Inc.",1.99,2012
206450,Freebird Games,4.99,2012
200260,"Rocksteady Studios,Feral Interactive (Mac)",19.99,2012
206440,Freebird Games,9.99,2011
214970,Aleksey Abramenko,9.99,2012
216468,"Monolith Productions, Inc.",29.99,2012
61730,Capybara Games,6.99,2012
214981,Paradox Interactive,4.99,2012
33934,Bohemia Interactive,8.99,2012
205950,Blit Software,7.99,2012
97350,Stainless Games,4.99,2012
204312,Ronimo Games,2.49,2012
204310,Ronimo Games,2.49,2012
204308,Ronimo Games,2.49,2012
204309,Ronimo Games,2.49,2012
204307,Ronimo Games,1.49,2012
204304,Ronimo Games,2.49,2012
48232,Limbic Entertainment GmbH,9.99,2012
210016,Slant Six Games,1.99,2012
210018,Slant Six Games,1.99,2012
210017,Slant Six Games,1.99,2012
210012,Slant Six Games,9.99,2012
210019,Slant Six Games,4.99,2012
210013,Slant Six Games,9.99,2012
205650,Frogwares,19.99,2012
214570,Edelweiss,7.99,2012
65740,Bohemia Interactive,32.99,2012
100980,Pilgway,99.99,2012
205063,Gaijin Games,5.99,2012
209670,Data Realms,19.99,2012
217962,City Interactive,2.99,2012
205060,Gaijin Games,9.99,2012
213230,"Gearbox Software,Aspyr (Mac &amp; Linux)",9.99,2012
97380,Stainless Games,0.99,2012
97384,Stainless Games,0.99,2012
97385,Stainless Games,0.99,2012
97389,Stainless Games,0.99,2012
97381,Stainless Games,0.99,2012
206146,Ubisoft - San Francisco,2.99,2012
97388,Stainless Games,0.99,2012
97382,Stainless Games,0.99,2012
215510,Ratloop Asia,4.99,2012
208200,id Software,19.99,2012
207870,"Gearbox Software,Aspyr (Mac &amp; Linux)",9.99,2012
215247,United Front Games,3.99,2012
215246,United Front Games,1.99,2012
222680,Trendy Entertainment,1.99,2012
210901,Paradox Interactive,0.99,2012
206141,Ubisoft - San Francisco,2.99,2012
206120,Ubisoft - San Francisco,7.99,2012
206133,Ubisoft - San Francisco,2.99,2012
206119,Ubisoft - San Francisco,2.99,2012
206117,Ubisoft - San Francisco,2.99,2012
206114,Ubisoft - San Francisco,2.99,2012
206113,Ubisoft - San Francisco,2.99,2012
206106,Ubisoft - San Francisco,2.99,2012
206111,Ubisoft - San Francisco,2.99,2012
206131,Ubisoft - San Francisco,2.99,2012
206144,Ubisoft - San Francisco,2.99,2012
206094,Ubisoft - San Francisco,2.99,2012
206156,Ubisoft - San Francisco,2.99,2012
206123,Ubisoft - San Francisco,2.99,2012
206122,Ubisoft - San Francisco,2.99,2012
206107,Ubisoft - San Francisco,7.99,2012
206102,Ubisoft - San Francisco,7.99,2012
206148,Ubisoft - San Francisco,11.99,2012
206142,Ubisoft - San Francisco,7.99,2012
206160,Ubisoft - San Francisco,2.99,2012
206140,Ubisoft - San Francisco,2.99,2012
206155,Ubisoft - San Francisco,2.99,2012
206101,Ubisoft - San Francisco,2.99,2012
206095,Ubisoft - San Francisco,2.99,2012
206099,Ubisoft - San Francisco,2.99,2012
205190,Ubisoft - San Francisco,29.99,2012
219910,Daedalic Entertainment,19.99,2012
218090,2x2 Games,19.99,2012
215470,Lukewarm Media,7.99,2012
206151,Ubisoft - San Francisco,2.99,2012
206118,Ubisoft - San Francisco,2.99,2012
223220,Black Forest Games,14.99,2012
205632,"Haemimont Games,Feral Interactive (Mac)",2.99,2012
200370,Zeal Game Studio,9.99,2012
209811,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",4.99,2012
219150,Dennaton Games,9.99,2012
215245,United Front Games,3.99,2012
215248,United Front Games,1.99,2012
204734,Fatshark,2.99,2012
209080,Muse Games,4.99,2012
4720,Monolith,14.95,2006
219760,Larian Studios,5.99,2004
73120,Arrowhead Game Studios,0.99,2012
219780,Larian Studios,19.99,2012
206174,Ubisoft - San Francisco,2.99,2012
206175,Ubisoft - San Francisco,2.99,2012
223470,Running With Scissors,9.99,2003
203680,Codemasters Birmingham,14.99,2012
220740,Daedalic Entertainment,19.99,2012
216130,Camel101 LLC,14.99,2012
113405,Reloaded Productions,29.99,2012
208830,Stainless Games,2.99,2012
200188,Team17 Digital Ltd,4.99,2012
205541,Positech Games,5.99,2012
207040,Digital Reality,9.99,2012
223730,Ankama,9.99,2012
222140,Neko Entertainment,7.99,2012
200490,Bohemia Interactive,12.99,2012
215309,Acquire,0.99,2012
215303,Acquire,0.99,2012
215311,Acquire,0.99,2012
202970,Treyarch,59.99,2012
202193,United Front Games,2.99,2012
215253,United Front Games,2.99,2012
220803,Codemasters Birmingham,0.99,2012
216331,United Front Games,1.99,2012
220805,Codemasters Birmingham,0.99,2012
220804,Codemasters Birmingham,0.99,2012
220806,Codemasters Birmingham,0.99,2012
220807,Codemasters Birmingham,0.99,2012
215930,I-deal Games,6.99,2004
216414,Io-Interactive A/S,0.99,2012
216413,Io-Interactive A/S,0.99,2012
216412,Io-Interactive A/S,0.99,2012
216421,Io-Interactive A/S,0.99,2012
216417,Io-Interactive A/S,0.99,2012
216420,Io-Interactive A/S,0.99,2012
223593,The Sims Studio,19.99,2012
223592,The Sims Studio,19.99,2012
223594,The Sims Studio,19.99,2012
208833,Stainless Games,0.99,2012
208842,Stainless Games,0.99,2012
208834,Stainless Games,0.99,2012
208841,Stainless Games,0.99,2012
200185,Team17 Digital Ltd,4.99,2012
208361,Dovetail Games,6.99,2012
223510,IonFx,14.99,2012
209201,Curve Studios,3.99,2012
225020,Core Design,6.99,2012
209190,Curve Studios,9.99,2012
44690,SimBin Studios AB,7.99,2005
24676,N3V Games,19.99,2012
221830,KING Art,19.99,2012
227000,Wormwood Studios,9.99,2012
222222,Zeal Game Studio,4.99,2012
222221,Zeal Game Studio,0.99,2012
212200,NEXON Korea Corp.,0.0,2012
209950,Spry Fox LLC,9.99,2012
224300,Crystal Dynamics,6.99,2003
224920,Crystal Dynamics,6.99,2012
224940,Crystal Dynamics,6.99,2001
208319,Digital Train Model,6.99,2012
224900,Reality Pump,19.99,2012
208491,Ubisoft Montreal,4.99,2012
215972,Gaming Minds,4.99,2012
222061,Ubisoft - San Francisco,7.99,2012
105000,Daedalic Entertainment,9.99,2012
222058,Ubisoft - San Francisco,2.99,2012
219950,SEGA,7.99,2012
65216,Thomson Interactive,19.99,2011
226350,Mind Over Matter Studios,3.99,2012
214987,Paradox Development Studio,0.99,2012
214988,Paradox Development Studio,0.99,2012
209460,id Software,4.99,2012
205634,"Haemimont Games,Feral Interactive (Mac)",2.99,2012
222066,Ubisoft - San Francisco,2.99,2012
222065,Ubisoft - San Francisco,2.99,2012
222063,Ubisoft - San Francisco,2.99,2012
222062,Ubisoft - San Francisco,2.99,2012
225640,Ascaron,14.99,2012
65239,Dovetail Games,19.99,2012
209801,Cipher Prime Studios,2.99,2012
218700,MumboJumbo,13.99,2013
220813,Codemasters Birmingham,4.99,2013
220812,Codemasters Birmingham,4.99,2013
211280,DnS Development,9.99,2013
220811,Codemasters Birmingham,4.99,2013
70616,Team17 Digital Ltd,2.99,2013
222545,Dovetail Games,19.99,2013
215710,Subatomic Studios LLC,9.99,2013
203060,Studio X Labs,6.99,2013
228600,"Ironclad Games,Stardock Entertainment",9.99,2013
41817,Positech Games,5.99,2013
222076,Ubisoft - San Francisco,2.99,2013
226370,Mind Over Matter Studios,3.99,2013
219136,The Farm 51,69.99,2013
225821,"Gearbox Software,Aspyr (Mac &amp; Linux)",0.99,2013
225822,"Gearbox Software,Aspyr (Mac &amp; Linux)",0.99,2013
22521,"Apus Software,Three Donkeys LLC",9.99,2013
225823,"Gearbox Software,Aspyr (Mac &amp; Linux)",0.99,2013
225826,"Gearbox Software,Aspyr (Mac &amp; Linux)",0.99,2013
225828,"Gearbox Software,Aspyr (Mac &amp; Linux)",0.99,2013
225825,"Gearbox Software,Aspyr (Mac &amp; Linux)",0.99,2013
209545,Born Ready Games Ltd.,9.99,2013
209540,Born Ready Games Ltd.,19.99,2013
221810,Double Fine Productions,14.99,2013
228400,NAMCO,19.99,2013
219152,Dennaton Games,9.99,2013
220440,Ninja Theory,29.99,2013
18523,"Hidden Path Entertainment, Inc.",4.99,2013
227800,Cadenza Interactive,9.99,2013
230760,Internal Games,4.99,2013
206718,Colossal Order Ltd.,2.99,2013
222083,Ubisoft - San Francisco,2.99,2013
222086,Ubisoft - San Francisco,2.99,2013
222084,Ubisoft - San Francisco,2.99,2013
222085,Ubisoft - San Francisco,2.99,2013
222087,Ubisoft - San Francisco,2.99,2013
210085,"Capcom U.S.A., Inc.",0.99,2013
210084,"Capcom U.S.A., Inc",0.99,2013
210083,"Capcom U.S.A., Inc",0.99,2013
231140,Focus Home Interactive,9.99,2013
210087,"Capcom U.S.A., Inc",0.99,2013
210113,"Capcom U.S.A., Inc.",19.99,2013
226390,Mind Over Matter Studios,3.99,2013
224820,Megadev,6.99,2013
215373,Haemimont Games,24.99,2013
228320,"Arcen Games, LLC",14.99,2013
209850,Jet Set Games,1.99,2013
222093,Ubisoft - San Francisco,2.99,2013
222095,Ubisoft - San Francisco,2.99,2013
222094,Ubisoft - San Francisco,2.99,2013
227760,Paradox Development Studio,19.99,2013
227130,Desconocido,9.99,2013
222098,Ubisoft - San Francisco,2.99,2013
222097,Ubisoft - San Francisco,2.99,2013
222096,Ubisoft - San Francisco,2.99,2013
212673,"Ubisoft Paris,Red Storm Entertainment",9.99,2013
229751,PV Games,29.99,2013
222099,Ubisoft - San Francisco,7.99,2013
229750,Degica,19.99,2013
223597,The Sims Studio,19.99,2013
222100,Ubisoft - San Francisco,2.99,2013
222102,Ubisoft - San Francisco,2.99,2013
222101,Ubisoft - San Francisco,2.99,2013
223793,Ninja Theory,8.99,2013
222138,Ubisoft - San Francisco,7.99,2013
233410,Geoff Keighley,1.99,2013
213197,"Standing Stone Games, LLC",9.99,2013
209202,Curve Studios,2.99,2013
226740,"Radial Games Corp,Dejobaan Games, LLC",9.99,2013
230150,Colin Northway with art by Thomas Shahan,9.99,2013
207000,Enigma SP,9.99,2013
230900,Cyanide Montreal,1.99,2013
222660,24 Caret Games,9.99,2013
222554,KrossRails,39.99,2013
220160,"Redlynx Ltd,Ubisoft  Shanghaï",19.99,2013
223732,Ankama Play,4.99,2013
216174,Carbon Games,19.99,2013
232770,Running With Scissors,1.99,1997
221040,Capcom,29.99,2013
232530,Capcom,3.99,2013
223280,Zeptolab UK Limited,4.99,2013
234180,Born Ready Games Ltd.,2.99,2013
234900,"Sean Han Tani,Joni Kittaka",9.99,2013
208796,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.99,2013
208793,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.99,2013
208792,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.99,2013
208790,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",0.99,2013
